acc_x;acc_y;acc_z;grav_x;grav_y;grav_z;lin_acc_x;lin_acc_y;lin_acc_z;gyro_x;gyro_y;gyro_z;LIGHT;mag_x;mag_y;mag_z;azimuth;pitch;roll;proximity;pressure;sound;lat;lon;altitude;alt_google;loc_alt_pres;speed_kmh;accuracy;loc_orientation;sats_in_range;lapsed;datetime
-0.497;0.202;9.414;-0.509;0.215;9.791;0.0;-0.005;-0.188;0.034;-0.001;0.012;5.0;-7.0;17.2;-50.9;28.3;-1.0;3.0;0.0;1022.4;53.77;47.61306;-122.24707;-77.4;NaN;;8.7;9.67742;61.0;10 / 11;11552007;2015-07-28 20:41:53:799
-0.332;0.211;9.589;-0.368;0.198;9.798;-0.003;0.022;-0.012;-0.015;-0.028;-0.008;5.0;-7.8;16.3;-51.4;30.2;-1.2;2.1;0.0;1022.4;56.95;47.61307;-122.24704;-74.2;NaN;;9.0;9.67742;60.0;12 / 13;11553008;2015-07-28 20:41:54:800
-0.136;0.192;9.402;-0.161;0.186;9.804;0.029;0.009;-0.209;0.024;0.002;-0.023;5.0;-8.5;17.2;-50.8;26.2;-1.1;0.9;0.0;1022.4;60.46;47.61308;-122.247;-74.2;NaN;;9.4;9.67742;63.3;11 / 12;11554007;2015-07-28 20:41:55:799
-0.209;0.154;9.557;-0.173;0.174;9.804;-0.087;0.002;0.007;0.006;-0.016;-0.015;5.0;-9.6;16.5;-50.8;32.8;-1.0;1.0;0.0;1022.4;57.01;47.61309;-122.24698;-71.0;NaN;;9.3;9.67742;62.5;10 / 12;11555008;2015-07-28 20:41:56:800
-0.018;0.251;9.636;-0.052;0.231;9.804;0.043;0.045;0.029;-0.013;0.01;0.005;5.0;-9.8;15.8;-50.8;30.8;-1.4;0.3;0.0;1022.5;53.39;47.6131;-122.24695;-74.2;NaN;;9.1;9.67742;61.6;11 / 13;11556007;2015-07-28 20:41:57:799
-0.586;0.173;9.677;-0.361;0.157;9.799;-0.203;0.016;0.116;0.024;0.001;0.037;5.0;-9.0;16.5;-50.5;32.6;-0.8;1.9;0.0;1022.4;54.84;47.61311;-122.24692;-74.2;NaN;;9.1;9.67742;64.8;9 / 11;11557007;2015-07-28 20:41:58:799
-0.229;0.152;9.483;-0.207;0.191;9.803;0.003;0.007;-0.128;-0.021;0.002;0.016;5.0;-9.2;16.4;-50.8;30.7;-1.1;1.2;0.0;1022.4;52.91;47.61312;-122.24688;-74.2;NaN;;8.8;9.67742;59.8;10 / 11;11558008;2015-07-28 20:41:59:800
-0.039;0.077;9.77;-0.211;0.133;9.803;0.137;-0.054;0.161;-0.003;-0.022;0.012;5.0;-8.7;17.0;-51.4;30.3;-0.8;1.5;0.0;1022.4;56.42;47.61313;-122.24685;-74.2;NaN;;8.8;9.67742;61.2;10 / 11;11559008;2015-07-28 20:42:00:800
-0.133;0.115;9.788;-0.052;0.076;9.806;-0.082;0.022;0.184;-0.024;0.005;-0.02;5.0;-9.8;16.9;-50.2;30.6;-0.4;0.3;0.0;1022.4;55.11;47.61315;-122.24682;-74.2;NaN;;8.5;9.67742;57.4;10 / 11;11560007;2015-07-28 20:42:01:799
0.269;0.125;9.567;0.104;0.202;9.804;0.154;-0.063;-0.015;0.001;-0.011;-0.032;0.0;-10.2;16.4;-50.5;29.9;-1.2;-0.2;0.0;1022.4;70.3;47.61315;-122.24679;-74.2;NaN;;9.1;9.67742;60.1;10 / 12;11561008;2015-07-28 20:42:02:800
0.154;0.181;9.925;0.148;0.164;9.804;0.007;-0.014;0.24;0.032;-0.015;-0.027;5.0;-10.7;16.1;-50.4;31.6;-0.9;-0.8;0.0;1022.4;56.62;47.61316;-122.24676;-74.2;NaN;;8.9;9.67742;64.4;8 / 11;11562007;2015-07-28 20:42:03:799
0.135;0.039;9.944;0.061;0.075;9.806;0.053;-0.019;0.363;-0.026;0.025;-0.004;5.0;-11.4;15.0;-50.7;34.4;-0.6;-0.4;0.0;1022.4;55.71;47.61317;-122.24673;-74.2;NaN;;8.7;9.67742;63.0;11 / 13;11563007;2015-07-28 20:42:04:799
-0.133;0.156;9.556;-0.113;0.198;9.804;-0.032;-0.007;-0.1;-0.025;0.004;0.0;5.0;-10.3;15.1;-50.7;33.5;-1.2;0.7;0.0;1022.4;60.43;47.61318;-122.2467;-74.2;NaN;;8.9;9.67742;67.7;10 / 11;11564008;2015-07-28 20:42:05:800
-0.152;0.096;9.581;-0.172;0.115;9.804;0.018;-0.01;0.113;-0.015;0.001;-0.021;5.0;-10.1;15.5;-50.8;34.8;-0.8;1.0;0.0;1022.4;58.85;47.61319;-122.24667;-74.2;NaN;;9.0;9.67742;66.0;9 / 11;11565007;2015-07-28 20:42:06:799
-0.084;0.274;9.443;-0.085;0.228;9.804;0.038;0.038;-0.227;0.011;-0.01;-0.04;0.0;-10.0;15.1;-50.9;33.2;-1.2;0.6;0.0;1022.4;57.11;47.6132;-122.24664;-74.2;NaN;;9.1;9.67742;67.1;10 / 13;11566007;2015-07-28 20:42:07:799
-0.308;0.266;9.651;-0.294;0.19;9.8;0.019;0.056;0.011;0.034;0.031;-0.015;0.0;-10.3;15.2;-50.4;35.9;-0.7;1.5;0.0;1022.4;57.0;47.6132;-122.24662;-71.0;NaN;;8.6;9.67742;71.8;12 / 13;11567007;2015-07-28 20:42:08:799
-0.613;0.173;9.694;-0.565;0.16;9.789;-0.048;0.02;0.119;-0.009;0.004;0.023;0.0;-9.0;15.0;-51.4;36.5;-1.1;3.2;0.0;1022.4;56.91;47.61321;-122.24659;-71.0;NaN;;9.3;9.67742;70.9;11 / 12;11568007;2015-07-28 20:42:09:799
-0.362;0.192;9.462;-0.446;0.26;9.793;0.087;-0.055;-0.198;0.003;-0.007;0.01;0.0;-9.0;14.6;-50.8;34.9;-1.5;2.7;0.0;1022.4;54.21;47.61322;-122.24655;-74.2;NaN;;9.4;9.67742;67.1;9 / 10;11569007;2015-07-28 20:42:10:799
-0.363;0.132;9.807;-0.475;0.124;9.794;0.053;0.009;0.229;0.002;-0.008;-0.002;3.0;-8.9;15.4;-51.0;36.4;-0.7;2.9;0.0;1022.4;59.4;47.61323;-122.24652;-71.0;NaN;;8.8;9.67742;68.8;11 / 13;11570007;2015-07-28 20:42:11:799
-0.402;0.115;9.903;-0.461;0.154;9.795;0.021;-0.026;0.218;-0.013;0.016;0.003;3.0;-9.4;15.3;-51.0;35.8;-0.9;2.7;0.0;1022.4;63.13;47.61323;-122.24649;-71.0;NaN;;8.6;9.67742;65.9;11 / 13;11571007;2015-07-28 20:42:12:799
-0.788;0.204;9.722;-0.777;0.157;9.775;-0.047;0.041;0.168;-0.028;0.037;0.015;0.0;-8.3;14.9;-51.1;36.4;-1.0;4.2;0.0;1022.4;61.9;47.61325;-122.24646;-71.0;NaN;;8.8;9.67742;67.2;10 / 11;11572008;2015-07-28 20:42:13:800
-1.32;0.364;8.727;-1.124;0.297;9.738;-0.195;0.07;-0.741;-0.013;0.019;0.04;2.0;-5.8;15.0;-51.5;35.6;-1.7;6.6;0.0;1022.4;59.85;47.61326;-122.24643;-74.2;NaN;;9.7;9.67742;64.3;10 / 13;11573007;2015-07-28 20:42:14:799
-1.589;0.31;9.202;-1.457;0.362;9.691;-0.142;-0.046;-0.261;0.046;0.014;0.145;2.0;-4.1;16.1;-51.0;32.9;-2.1;8.6;0.0;1022.4;62.75;47.61327;-122.2464;-74.2;NaN;;9.9;9.67742;68.2;10 / 12;11574007;2015-07-28 20:42:15:799
-1.668;0.098;9.673;-1.655;0.198;9.664;-0.033;-0.109;0.182;-0.01;0.015;0.167;2.0;-1.5;17.7;-51.2;29.1;-1.2;9.7;0.0;1022.5;65.84;47.61328;-122.24636;-74.2;NaN;;9.6;9.67742;57.8;10 / 12;11575007;2015-07-28 20:42:16:799
-1.633;0.243;9.162;-1.53;0.231;9.684;-0.087;-0.011;-0.212;-0.049;0.01;0.161;2.0;0.5;18.6;-50.9;21.2;-1.4;8.9;0.0;1022.4;65.09;47.61329;-122.24633;-74.2;NaN;;9.2;9.67742;55.0;11 / 12;11576007;2015-07-28 20:42:17:799
-1.64;0.249;9.454;-1.592;0.27;9.673;-0.031;-0.017;-0.2;0.025;-0.004;0.236;2.0;3.3;21.2;-49.9;13.1;-1.3;9.3;0.0;1022.5;58.73;47.61331;-122.2463;-74.2;NaN;;8.7;9.67742;47.0;11 / 12;11577007;2015-07-28 20:42:18:799
-1.26;0.074;9.514;-1.306;0.224;9.717;-0.012;-0.131;-0.072;-0.059;-0.071;0.218;2.0;6.1;20.9;-49.9;1.8;-1.3;7.7;0.0;1022.4;54.75;47.61333;-122.24628;-74.2;NaN;;8.7;9.67742;28.5;10 / 11;11578007;2015-07-28 20:42:19:799
-0.027;0.244;8.7;-0.076;0.412;9.798;-0.028;-0.117;-0.933;0.045;-0.147;0.191;2.0;4.9;20.5;-49.8;351.4;-2.2;1.7;0.0;1022.4;69.94;47.61335;-122.24627;-74.2;NaN;;7.7;9.67742;11.5;10 / 11;11579007;2015-07-28 20:42:20:799
1.457;0.092;9.872;1.284;0.225;9.72;0.175;-0.145;0.258;0.083;-0.071;0.121;2.0;0.2;20.6;-49.8;343.5;-1.3;-7.5;0.0;1022.4;68.88;47.61337;-122.24627;-74.2;NaN;;9.4;9.67742;358.8;9 / 12;11580008;2015-07-28 20:42:21:800
0.53;-0.087;9.478;0.543;0.11;9.791;0.075;-0.132;0.085;-0.029;0.164;0.188;0.0;5.4;18.1;-50.9;337.2;-0.6;-3.2;0.0;1022.4;70.68;47.61339;-122.24628;-71.0;NaN;;7.2;9.67742;349.8;10 / 12;11581007;2015-07-28 20:42:22:799
0.374;0.041;9.428;0.151;0.286;9.801;0.077;-0.077;-0.25;0.036;-0.025;0.14;2.0;11.8;17.2;-49.9;325.3;-1.7;-0.9;0.0;1022.4;70.72;47.61341;-122.24628;-71.0;NaN;;6.7;9.67742;340.4;12 / 13;11582007;2015-07-28 20:42:23:799
0.595;0.089;9.508;0.565;0.049;9.79;0.028;0.058;-0.002;0.008;-0.026;0.026;2.0;12.1;16.2;-50.0;317.7;-0.2;-3.2;0.0;1022.4;68.3;47.61342;-122.2463;-71.0;NaN;;6.2;9.67742;339.9;11 / 12;11583008;2015-07-28 20:42:24:800
0.908;0.298;9.105;0.891;0.237;9.763;0.017;0.05;-0.295;-0.054;0.014;0.044;2.0;10.5;14.7;-50.3;316.2;-1.4;-5.2;0.0;1022.4;70.26;47.61344;-122.2463;-71.0;NaN;;6.1;9.67742;330.1;12 / 13;11584008;2015-07-28 20:42:25:800
0.331;0.272;9.286;0.52;0.231;9.79;-0.168;0.047;-0.265;0.031;0.034;0.083;2.0;12.3;15.3;-49.7;316.7;-1.1;-3.5;0.0;1022.4;70.81;47.61345;-122.2463;-71.0;NaN;;5.0;9.67742;330.5;10 / 11;11585010;2015-07-28 20:42:26:802
0.334;0.169;9.995;0.335;0.114;9.8;0.038;0.031;0.225;0.037;0.031;0.068;2.0;14.5;14.7;-49.5;312.7;-0.5;-2.0;0.0;1022.4;70.28;47.61346;-122.24631;-71.0;NaN;;5.9;9.67742;318.0;10 / 12;11586007;2015-07-28 20:42:27:799
0.174;0.181;9.386;-0.144;0.188;9.804;0.293;0.02;0.01;-0.036;0.058;0.077;2.0;17.3;12.5;-48.4;310.5;-1.1;0.8;0.0;1022.4;70.36;47.61348;-122.24633;-71.0;NaN;;6.8;9.67742;315.2;9 / 12;11587007;2015-07-28 20:42:28:799
-0.803;0.268;9.505;-0.805;0.266;9.77;-0.073;-0.03;-0.055;0.052;0.054;0.053;2.0;21.1;12.4;-47.8;306.7;-1.2;4.2;0.0;1022.4;68.18;47.61349;-122.24635;-71.0;NaN;;6.4;9.67742;308.7;11 / 12;11588007;2015-07-28 20:42:29:799
-0.822;0.192;9.736;-0.772;0.137;9.775;-0.063;0.038;0.146;-0.007;-0.048;0.03;2.0;22.8;11.1;-46.5;301.3;-0.8;4.6;0.0;1022.4;66.23;47.61349;-122.24637;-67.7;NaN;;6.5;9.67742;304.5;12 / 13;11589007;2015-07-28 20:42:30:799
0.006;0.23;9.602;-0.119;0.216;9.804;0.089;0.014;0.024;-0.024;-0.045;0.01;2.0;20.6;10.8;-48.1;301.0;-1.3;0.9;0.0;1022.4;63.26;47.6135;-122.24639;-71.0;NaN;;6.9;9.67742;302.1;10 / 11;11590008;2015-07-28 20:42:31:800
0.195;0.233;9.216;0.062;0.315;9.801;0.137;-0.073;-0.343;0.004;0.002;-0.004;2.0;18.7;10.0;-48.7;300.9;-1.8;-0.4;0.0;1022.4;63.15;47.61351;-122.24641;-71.0;NaN;;7.2;9.67742;306.9;10 / 11;11591007;2015-07-28 20:42:32:799
0.001;0.23;10.037;0.025;0.173;9.805;0.001;0.03;0.322;0.034;0.021;-0.026;2.0;19.4;11.0;-48.6;301.5;-0.9;-0.2;0.0;1022.5;65.54;47.61352;-122.24644;-71.0;NaN;;7.0;9.67742;302.4;11 / 13;11592007;2015-07-28 20:42:33:799
-0.252;0.196;9.739;-0.209;0.162;9.803;-0.034;0.057;0.089;-0.025;0.018;-0.018;2.0;20.2;11.6;-47.7;304.0;-0.9;1.2;0.0;1022.4;62.98;47.61353;-122.24646;-74.2;NaN;;7.1;9.67742;304.1;12 / 13;11593007;2015-07-28 20:42:34:799
-0.229;0.23;9.45;-0.266;0.287;9.799;0.071;-0.022;-0.213;0.005;-0.011;-0.013;2.0;20.7;10.9;-47.9;302.6;-1.8;1.7;0.0;1022.4;61.97;47.61353;-122.24648;-74.2;NaN;;7.1;9.67742;309.3;12 / 13;11594008;2015-07-28 20:42:35:800
0.016;0.192;9.754;0.005;0.177;9.805;-0.061;0.022;0.179;0.005;-0.026;-0.028;2.0;19.3;12.2;-48.4;304.1;-1.0;0.0;0.0;1022.5;66.18;47.61354;-122.2465;-71.0;NaN;;7.5;9.67742;309.8;12 / 13;11595007;2015-07-28 20:42:36:799
0.023;0.214;9.574;0.048;0.22;9.804;-0.027;-0.008;0.056;-0.025;0.004;0.0;2.0;18.0;12.2;-48.4;305.8;-1.4;-0.3;0.0;1022.4;62.19;47.61356;-122.24652;-71.0;NaN;;7.7;9.67742;311.1;12 / 13;11596007;2015-07-28 20:42:37:799
-0.003;0.211;9.271;0.025;0.302;9.802;-0.051;-0.077;-0.229;-0.01;0.013;-0.009;2.0;18.4;11.9;-48.5;306.7;-1.8;-0.2;0.0;1022.4;69.87;47.61357;-122.24654;-71.0;NaN;;8.3;9.67742;305.3;12 / 13;11597007;2015-07-28 20:42:38:799
-0.057;0.229;9.747;-0.052;0.2;9.804;-0.02;0.02;0.143;-0.012;-0.002;0.003;2.0;19.2;12.5;-48.6;304.7;-1.2;0.3;0.0;1022.4;58.95;47.61359;-122.24657;-74.2;NaN;;8.4;9.67742;311.3;12 / 13;11598007;2015-07-28 20:42:39:799
-0.207;0.288;9.309;-0.083;0.278;9.802;-0.104;0.02;-0.199;0.009;0.001;0.003;2.0;18.7;12.2;-48.2;305.5;-1.6;0.4;0.0;1022.4;54.24;47.6136;-122.24658;-71.0;NaN;;8.5;9.67742;313.5;12 / 13;11599008;2015-07-28 20:42:40:800
-0.192;0.27;9.595;-0.056;0.207;9.804;-0.106;0.068;-0.065;0.014;0.018;-0.003;2.0;19.1;12.3;-48.3;304.1;-1.0;0.0;0.0;1022.5;56.11;47.61362;-122.2466;-71.0;NaN;;8.3;9.67742;307.7;10 / 11;11600011;2015-07-28 20:42:41:803
-0.171;0.23;9.689;-0.207;0.214;9.802;0.047;0.02;0.045;0.015;-0.003;0.024;2.0;19.5;12.4;-48.6;304.4;-1.1;1.3;0.0;1022.5;53.3;47.61363;-122.24663;-74.2;NaN;;8.7;9.67742;312.8;11 / 13;11601008;2015-07-28 20:42:42:800
-0.19;0.192;9.729;-0.223;0.199;9.802;0.024;-0.017;0.113;-0.005;0.005;0.004;2.0;20.0;11.5;-47.7;304.5;-1.2;1.3;0.0;1022.5;53.88;47.61364;-122.24665;-74.2;NaN;;8.5;9.67742;310.7;11 / 13;11602008;2015-07-28 20:42:43:800
-0.201;0.162;9.971;-0.265;0.177;9.801;0.017;0.027;0.249;0.002;0.002;0.019;2.0;19.6;11.7;-47.5;304.5;-1.0;1.5;0.0;1022.5;58.69;47.61366;-122.24668;-74.2;NaN;;8.9;9.67742;307.0;12 / 13;11603007;2015-07-28 20:42:44:799
-0.295;0.096;9.922;-0.327;0.131;9.8;-0.002;-0.05;0.354;-0.003;-0.006;0.014;2.0;20.7;11.6;-47.8;303.1;-0.8;1.9;0.0;1022.5;55.74;47.61367;-122.24671;-74.2;NaN;;8.8;9.67742;308.7;12 / 13;11604007;2015-07-28 20:42:45:799
-0.289;0.194;9.28;-0.311;0.187;9.8;-0.014;0.035;-0.283;-0.044;-0.014;0.021;2.0;20.8;10.7;-47.8;301.5;-1.1;1.8;0.0;1022.4;53.85;47.61368;-122.24674;-77.4;NaN;;9.0;9.67742;306.6;11 / 12;11605008;2015-07-28 20:42:46:800
-0.31;0.235;9.558;-0.149;0.246;9.802;-0.109;-0.034;-0.039;0.043;-0.008;0.007;2.0;19.7;10.6;-47.9;302.4;-1.4;0.9;0.0;1022.5;62.92;47.6137;-122.24676;-77.4;NaN;;9.0;9.67742;306.6;11 / 12;11606007;2015-07-28 20:42:47:799
0.024;0.15;9.887;-0.076;0.108;9.806;0.095;0.033;0.279;-0.022;0.008;0.011;2.0;19.4;10.5;-48.5;299.7;-0.7;0.5;0.0;1022.5;59.0;47.61371;-122.2468;-74.2;NaN;;9.2;9.67742;305.0;11 / 12;11607007;2015-07-28 20:42:48:799
-0.344;0.192;9.654;-0.25;0.204;9.801;-0.069;-0.028;0.028;0.014;-0.002;-0.005;2.0;20.2;11.5;-47.6;302.6;-1.2;1.5;0.0;1022.4;56.87;47.61372;-122.24682;-74.2;NaN;;8.9;9.67742;303.2;11 / 12;11608007;2015-07-28 20:42:49:799
-0.066;0.096;9.845;-0.136;0.108;9.805;0.038;0.024;0.155;-0.027;-0.006;-0.006;2.0;19.7;10.8;-48.0;300.8;-0.6;0.8;0.0;1022.4;56.42;47.61374;-122.24685;-74.2;NaN;;9.3;9.67742;306.0;10 / 12;11609007;2015-07-28 20:42:50:799
-0.206;0.115;9.52;-0.282;0.213;9.8;-0.026;-0.054;-0.113;-0.004;0.012;0.009;2.0;20.6;10.9;-47.9;301.6;-1.2;1.7;0.0;1022.4;59.08;47.61375;-122.24688;-74.2;NaN;;9.4;9.67742;308.0;11 / 13;11610007;2015-07-28 20:42:51:799
-0.344;0.269;9.291;-0.305;0.238;9.799;-0.05;0.036;-0.286;0.0;-0.007;-0.01;2.0;21.0;10.7;-48.2;301.9;-1.3;1.8;0.0;1022.4;62.37;47.61376;-122.24691;-71.0;NaN;;9.2;9.67742;307.6;11 / 13;11611007;2015-07-28 20:42:52:799
-0.34;0.253;9.344;-0.213;0.209;9.802;-0.123;0.043;-0.293;0.015;-0.015;-0.001;2.0;19.9;11.1;-47.9;302.4;-1.2;1.2;0.0;1022.4;54.74;47.61378;-122.24694;-71.0;NaN;;9.0;9.67742;306.8;11 / 12;11612008;2015-07-28 20:42:53:800
-0.121;0.238;9.83;-0.058;0.113;9.806;0.007;0.06;0.343;0.037;0.013;0.003;2.0;19.5;11.4;-48.0;301.3;-0.5;0.3;0.0;1022.5;58.35;47.61379;-122.24696;-71.0;NaN;;9.0;9.67742;302.8;11 / 13;11613008;2015-07-28 20:42:54:800
-0.251;0.307;9.261;-0.219;0.241;9.801;-0.043;0.076;-0.118;-0.03;-0.018;0.015;2.0;19.9;10.3;-48.1;300.9;-1.5;1.4;0.0;1022.4;54.29;47.61381;-122.247;-71.0;NaN;;9.6;9.67742;310.1;11 / 12;11614007;2015-07-28 20:42:55:799
-0.075;0.196;9.444;-0.14;0.212;9.803;-0.056;0.028;-0.249;0.024;0.01;0.04;2.0;19.3;10.8;-48.2;302.8;-1.0;0.7;0.0;1022.4;65.54;47.61382;-122.24702;-71.0;NaN;;9.0;9.67742;303.5;12 / 13;11615007;2015-07-28 20:42:56:799
-0.13;0.055;10.116;-0.042;0.144;9.806;-0.077;-0.162;0.419;0.047;-0.028;0.013;2.0;19.7;10.3;-48.6;298.0;-0.6;0.3;0.0;1022.5;55.31;47.61383;-122.24705;-71.0;NaN;;9.0;9.67742;303.5;11 / 12;11616007;2015-07-28 20:42:57:799
0.21;0.132;9.911;0.085;0.077;9.806;0.133;0.059;0.269;-0.003;-0.008;0.003;2.0;19.4;9.7;-48.4;298.2;-0.4;-0.4;0.0;1022.5;62.08;47.61384;-122.24708;-71.0;NaN;;9.1;9.67742;301.0;12 / 13;11617007;2015-07-28 20:42:58:799
0.103;0.23;9.449;0.073;0.232;9.804;0.054;0.027;-0.126;-0.007;0.014;0.008;2.0;18.8;10.1;-48.4;299.9;-1.4;-0.4;0.0;1022.4;64.13;47.61385;-122.24712;-67.7;NaN;;9.5;9.67742;299.8;11 / 12;11618008;2015-07-28 20:42:59:800
0.061;0.156;9.769;0.099;0.126;9.805;-0.034;0.03;0.163;0.0;-0.015;-0.025;2.0;19.2;10.2;-48.2;298.6;-0.7;-0.6;0.0;1022.4;71.27;47.61386;-122.24714;-64.5;NaN;;9.4;9.67742;300.5;12 / 13;11619007;2015-07-28 20:43:00:799
0.231;0.192;9.137;0.227;0.206;9.802;-0.007;-0.022;-0.325;-0.019;0.002;-0.025;2.0;18.9;10.0;-48.7;299.1;-1.4;-1.3;0.0;1022.4;57.97;47.61387;-122.24717;-64.5;NaN;;9.0;9.67742;302.5;11 / 12;11620007;2015-07-28 20:43:01:799
0.393;0.118;9.605;0.403;0.159;9.797;0.025;-0.055;0.081;-0.015;-0.012;-0.048;2.0;18.1;10.6;-48.4;300.5;-0.9;-2.4;0.0;1022.4;56.69;47.61388;-122.2472;-64.5;NaN;;9.5;9.67742;305.1;12 / 13;11621007;2015-07-28 20:43:02:799
0.289;0.2;9.094;0.362;0.18;9.798;-0.057;0.077;-0.416;-0.033;0.015;-0.021;2.0;17.6;11.8;-49.1;303.2;-1.3;-2.3;0.0;1022.4;60.91;47.61389;-122.24724;-61.3;NaN;;9.2;9.67742;307.4;11 / 12;11622007;2015-07-28 20:43:03:799
0.053;0.301;9.339;0.208;0.331;9.799;-0.158;-0.036;-0.304;0.047;0.004;-0.002;2.0;17.8;11.6;-49.0;305.6;-1.9;-1.2;0.0;1022.4;56.69;47.61391;-122.24726;-64.5;NaN;;9.6;9.67742;309.4;11 / 13;11623007;2015-07-28 20:43:04:799
0.365;0.233;9.69;0.4;0.156;9.797;-0.015;0.117;0.088;0.009;-0.005;-0.018;2.0;17.2;12.1;-49.6;303.9;-0.8;-2.2;0.0;1022.4;58.98;47.61393;-122.24729;-64.5;NaN;;10.1;9.67742;309.4;9 / 11;11624007;2015-07-28 20:43:05:799
0.278;0.058;9.988;0.201;0.105;9.804;0.095;-0.046;0.292;0.02;0.033;0.007;2.0;17.4;12.6;-49.0;306.8;-0.6;-1.2;0.0;1022.5;57.05;47.61394;-122.24732;-58.1;NaN;;9.1;9.67742;307.4;12 / 13;11625008;2015-07-28 20:43:06:800
0.078;0.14;9.7;0.0;0.138;9.806;0.049;0.015;0.126;-0.019;-0.013;0.01;2.0;18.9;11.6;-48.9;304.0;-0.9;0.1;0.0;1022.4;58.0;47.61395;-122.24734;-58.1;NaN;;9.6;9.67742;311.6;11 / 12;11626007;2015-07-28 20:43:07:799
0.099;0.192;9.499;0.09;0.183;9.805;-0.011;-0.017;-0.13;0.004;-0.012;-0.002;2.0;18.4;11.5;-48.4;305.0;-1.1;-0.5;0.0;1022.4;63.55;47.61397;-122.24737;-61.3;NaN;;10.2;9.67742;308.0;12 / 13;11627007;2015-07-28 20:43:08:799
0.25;0.019;10.2;0.14;0.067;9.805;0.125;-0.028;0.377;0.008;0.016;0.011;2.0;18.0;12.1;-48.9;303.2;-0.3;-0.8;0.0;1022.5;53.55;47.61398;-122.2474;-61.3;NaN;;9.4;9.67742;306.0;10 / 11;11628008;2015-07-28 20:43:09:800
-0.039;0.059;10.033;-0.03;0.141;9.806;-0.037;-0.056;0.409;-0.021;-0.017;0.004;2.0;19.1;11.5;-48.5;301.8;-0.8;0.2;0.0;1022.5;57.4;47.614;-122.24743;-61.3;NaN;;9.7;9.67742;307.3;11 / 13;11629012;2015-07-28 20:43:10:804
-0.061;0.101;9.242;-0.012;0.139;9.806;-0.059;0.093;-0.519;-0.041;0.01;0.006;2.0;18.6;11.6;-48.3;303.8;-0.8;0.1;0.0;1022.4;54.85;47.61401;-122.24746;-61.3;NaN;;9.8;9.67742;305.8;11 / 12;11630007;2015-07-28 20:43:11:799
-0.133;0.211;9.214;-0.174;0.291;9.801;-0.01;-0.045;-0.33;0.036;0.037;0.023;2.0;19.2;10.8;-48.3;304.4;-1.7;1.0;0.0;1022.4;65.47;47.61403;-122.24749;-64.5;NaN;;10.4;9.67742;313.5;12 / 13;11631007;2015-07-28 20:43:12:799
-0.497;0.211;9.761;-0.319;0.158;9.8;-0.124;-0.003;0.192;0.045;0.006;0.009;2.0;20.4;11.4;-47.6;302.2;-0.8;1.8;0.0;1022.5;54.37;47.61405;-122.24752;-64.5;NaN;;9.8;9.67742;310.2;12 / 13;11632008;2015-07-28 20:43:13:800
-0.439;0.09;10.236;-0.332;0.033;9.801;-0.105;0.04;0.521;0.009;0.012;-0.007;2.0;21.0;11.2;-47.8;299.8;-0.2;1.8;0.0;1022.5;61.98;47.61406;-122.24755;-64.5;NaN;;9.4;9.67742;303.7;10 / 11;11633013;2015-07-28 20:43:14:805
-0.347;0.042;9.811;-0.482;0.103;9.794;0.144;-0.085;0.244;-0.031;-0.013;0.011;2.0;21.2;11.2;-47.6;301.7;-0.6;2.8;0.0;1022.5;60.74;47.61408;-122.24757;-67.7;NaN;;9.4;9.67742;311.3;12 / 13;11634008;2015-07-28 20:43:15:800
-0.298;0.039;9.861;-0.327;0.124;9.8;0.014;-0.082;0.236;-0.014;-0.017;0.007;2.0;20.8;11.3;-48.1;301.5;-0.9;2.1;0.0;1022.5;58.99;47.61409;-122.24759;-64.5;NaN;;9.5;9.67742;308.3;12 / 13;11635008;2015-07-28 20:43:16:800
-0.037;0.019;9.875;-0.188;0.058;9.805;0.125;-0.013;0.213;-0.065;0.001;-0.003;2.0;20.2;11.4;-47.9;300.6;-0.3;1.1;0.0;1022.5;62.83;47.61411;-122.24763;-64.5;NaN;;9.8;9.67742;306.0;12 / 13;11636007;2015-07-28 20:43:17:799
-0.382;0.192;9.148;-0.312;0.262;9.798;-0.068;-0.039;-0.418;0.023;0.011;0.009;2.0;20.7;11.5;-48.0;304.3;-1.5;1.8;0.0;1022.4;62.81;47.61412;-122.24766;-67.7;NaN;;9.5;9.67742;309.0;11 / 12;11637007;2015-07-28 20:43:18:799
-0.164;0.108;9.834;-0.138;0.1;9.805;-0.027;0.017;0.176;-0.006;-0.022;-0.007;2.0;19.8;11.4;-48.3;300.9;-0.6;0.9;0.0;1022.4;58.6;47.61414;-122.24769;-67.7;NaN;;9.6;9.67742;307.1;12 / 13;11638008;2015-07-28 20:43:19:800
-0.013;0.14;9.452;-0.015;0.191;9.805;0.016;-0.046;-0.043;-0.036;0.001;-0.012;2.0;19.0;11.0;-48.3;302.5;-1.3;0.1;0.0;1022.4;57.46;47.61415;-122.24771;-64.5;NaN;;9.4;9.67742;308.4;12 / 13;11639007;2015-07-28 20:43:20:799
-0.033;0.188;9.275;-0.05;0.206;9.804;-0.018;0.054;-0.392;-0.023;0.012;-0.008;2.0;19.2;11.4;-48.5;302.7;-1.2;0.3;0.0;1022.4;56.26;47.61417;-122.24774;-64.5;NaN;;9.3;9.67742;305.2;12 / 13;11640007;2015-07-28 20:43:21:799
